index,Test Batch Nº,Test Execution Site,Grease Mass (g)_OB,Parts Assembly Site_OB,Outer Race Track Case Depth (mm)_OB,Outer Race Track Surf. Hardness (HRC)_OB,Inner Race Track Case Depth (mm)_OB,Inner Race Track Surf. Hardness (HRC)_OB,Manufacturing Place - Outer Race_OB,Manufacturing Place - Inner Race_OB,Joint Endurance Torque Class_OB,Joint Endurance Torque Class_OB_2000,Joint Endurance Torque Class_OB_2300,Joint Endurance Torque Class_OB_2600,Joint Endurance Torque Class_OB_2900,Joint Endurance Torque Class_OB_3300,Joint Endurance Torque Class_OB_3700,Joint Endurance Torque Class_OB_4100,Joint Endurance Torque Class_OB_4600,Joint Endurance Torque Class_OB_5100,Joint Endurance Torque Class_OB_5600,Joint Endurance Torque Class_OB_6200,DamageGradingSum,Temp_RI_max,Temp_24hr_max,Temp_Stable_max,Life left after BI,MacDmg_Reported,Obsv_Pred_50,Obsv_Pred_10,copy_joint_Endurance,Grade_copy,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9
89,210016ESS17,GKN OLE,137.0,GKN ZRE,,,,,,GKN ZRE,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,64.7,101.8,76.3,0.996582115,0.06736946,0.048397601,0.131761119,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
91,231140EMB01,GKN ZUM,,GKN ZUM,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,74.0,74.0,65.0,1.0,0.304258464,0.039718352,0.13894984,5100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,160166ESL16,GKN ZUM,,GKN ZUM,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,52.0,68.0,78.0,0.993359826,0.313219413,0.040888128,0.143042158,4100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,120860EHS14,GKN ZUM,208.0,GKN ZUM,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,90.0,90.0,83.0,1.0,0.0425868,0.051878182,0.153355418,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98,212716EMB10,GKN AUB,118.0,GKN VLG,3.75,58.0,,,GKN CEL,GKN CEL,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,30.81,32.2,32.42,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99,212716EMB10,GKN AUB,118.0,GKN VLG,3.75,58.0,,,GKN CEL,GKN CEL,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,30.97,33.14,33.13,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,211171EMB35,GKN POA,103.0,GKN VLG,3.75,58.0,,,GKN MOS,GKN MOS,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,31.0,33.0,35.0,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101,211171EMB35,GKN POA,103.0,GKN VLG,3.75,58.0,,,GKN MOS,GKN MOS,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,31.0,34.0,35.0,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102,212716EMB10,GKN AUB,118.0,GKN VLG,3.75,58.0,,,GKN CEL,GKN CEL,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,32.91,33.98,34.05,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
103,210772EMB35,GKN OLE,103.0,GKN OLE,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,33.4,35.9,42.6,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104,220754EMB04,GKN CEL,118.0,GKN VLG,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,33.99,36.37,35.2,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
105,221504EMB04,GKN OLE,,GKN VIG,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,34.03,33.04,38.34,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
106,212466EMB16,GKN CEL,118.0,GKN VLG,3.75,58.0,,,GKN MOS,GKN MOS,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,34.69,35.51,39.96,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107,212466EMB16,GKN CEL,118.0,GKN VLG,3.75,58.0,,,GKN MOS,GKN MOS,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,34.75,36.71,32.87,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108,210772EMB35,GKN OLE,103.0,GKN OLE,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,34.8,37.5,41.1,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109,221504EMB04,GKN OLE,,GKN VIG,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,34.97,33.87,38.84,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110,211171EMB35,GKN POA,103.0,GKN VLG,3.75,58.0,,,GKN MOS,GKN MOS,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35.0,38.0,39.0,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
111,221504EMB04,GKN OLE,,GKN VIG,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,35.7,33.09,39.05,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
112,212466EMB16,GKN CEL,118.0,GKN VLG,3.75,58.0,,,GKN MOS,GKN MOS,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35.79,38.25,34.43,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113,211171EMB35,GKN POA,103.0,GKN VLG,3.75,58.0,,,GKN MOS,GKN MOS,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,36.0,39.0,40.0,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
114,212716EMB10,GKN AUB,118.0,GKN VLG,3.75,58.0,,,GKN CEL,GKN CEL,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,36.03,38.16,38.62,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
115,212466EMB16,GKN CEL,118.0,GKN VLG,3.75,58.0,,,GKN MOS,GKN MOS,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,37.55,39.58,36.08,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116,221504EMB04,GKN OLE,,GKN VIG,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,37.94,36.26,41.96,0.998717984,0.078994574,0.056748975,0.154497504,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
117,202260EMB04,GKN ARN,,GKN CEL,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,39.35,34.12,44.52,0.998596084,0.043176743,0.052596837,0.15547981,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118,202260EMB04,GKN ARN,,GKN CEL,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,39.42,34.25,44.12,0.998596084,0.043176743,0.052596837,0.15547981,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119,202260EMB04,GKN ARN,,GKN CEL,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,41.04,35.42,46.37,0.998596084,0.043176743,0.052596837,0.15547981,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120,202260EMB04,GKN ARN,,GKN CEL,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,43.22,37.43,48.16,0.998596084,0.043176743,0.052596837,0.15547981,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121,173073ESL06,GKN ZUM,,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,54.0,62.0,58.0,0.993359826,0.259742928,0.047262938,0.156613161,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122,173073ESL06,GKN ZUM,,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,61.0,75.0,74.0,0.993359826,0.259742928,0.047262938,0.156613161,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
124,110009ESL18,GKN ZUM,135.0,GKN VIG,,,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,54.0,63.0,61.0,0.993359826,0.129871464,0.054995327,0.158515152,4100,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125,221670EMB09,GKN ARN,,GKN ZRE,,,,,GKN ZRE,GKN ZRE,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,59.0,50.1,64.0,0.993359826,0.190987447,0.051211307,0.158931054,4100,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126,190496ESL01,GKN ZUM,,GKN ZUM,1.26,60.0,1.02,58.0,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,58.0,73.0,68.0,0.993359826,0.267382426,0.048653024,0.161219431,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129,231107EMB31,GKN CEL,,GKN VLG,,,,,GKN CEL,GKN CEL,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,68.67,85.32,79.85,0.995049045,0.462018945,0.045191857,0.165284208,5100,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,222508EHS10,GKN CEL,132.0,GKN VLG,,,,,GKN CEL,GKN VLG,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,26.89,26.89,55.46,0.996334919,0.139261427,0.058971597,0.16997611,3300,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
132,173073ESL06,GKN ZUM,,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,58.0,72.0,71.0,0.993359826,0.284571296,0.051780719,0.171583537,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133,222516EHS20,GKN ARN,157.0,GKN ARN,,,,,,,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,20.05,67.15,70.38,1.0,0.206747217,0.055437126,0.172045616,4600,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
165,160166EHT18,GKN ZUM,,GKN ZUM,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,31.0,52.0,51.0,0.999987829,0.162279789,0.068718945,0.198071266,4100,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
134,221544EHS18,GKN ZUM,,GKN VIG,,,0.99,61.0,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,79.0,96.0,96.0,0.99999834,0.088126602,0.063309341,0.172357916,6200,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
135,231107EMB31,GKN CEL,,GKN VLG,,,,,GKN CEL,GKN CEL,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,58.32,74.92,79.45,0.995049045,0.483342897,0.047277635,0.172912709,5100,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,182235EMB25,GKN OLE,194.0,GKN MOS,,,,,,,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,58.8,72.5,73.2,0.9961543,0.393775712,0.051404067,0.179830896,4600,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,182235EMB25,GKN OLE,194.0,GKN MOS,,,,,,,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,61.2,73.6,73.6,0.9961543,0.393775712,0.051404067,0.179830896,4600,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,181641EMB67,GKN OLE,194.0,GKN VLG,,,,,,,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,64.8,84.6,85.5,0.9961543,0.393775712,0.051404067,0.179830896,4600,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,181641EMB67,GKN OLE,194.0,GKN VLG,,,,,,,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,66.6,88.7,103.0,0.9961543,0.393775712,0.051404067,0.179830896,4600,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,231140EMB01,GKN ZUM,,GKN ZUM,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,70.0,70.0,65.0,1.0,0.304258464,0.055363005,0.183454003,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
142,231140EMB01,GKN ZUM,,GKN ZUM,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,74.0,74.0,63.0,1.0,0.304258464,0.055363005,0.183454003,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
143,231140EMB01,GKN ZUM,,GKN ZUM,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,75.0,75.0,67.0,1.0,0.304258464,0.055363005,0.183454003,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
145,231140EMB01,GKN ZUM,,GKN ZUM,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,81.0,81.0,67.0,1.0,0.304258464,0.055363005,0.183454003,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
147,200464EMB15,GKN CEL,123.0,GKN VLG,,,,,GKN CEL,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,64.5,73.2,99.1,0.994875961,0.517986088,0.050666219,0.185306081,2900,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,150079ESL01,GKN LOH,68.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,51.0,63.0,61.0,0.993359826,0.051566611,0.062817165,0.185691792,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
150,221544EHS40,GKN ZUM,,GKN VIG,,,,,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,34.0,80.0,89.0,0.99999834,0.224748279,0.060263924,0.18702528,6200,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,151943ESL01,GKN LOH,76.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,76.0,100.0,100.0,0.993359826,0.313219413,0.056993543,0.188857048,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
152,130293ESL07,GKN ZUM,,GKN VIG,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24,53.0,73.0,76.0,0.993305011,0.313817577,0.057102385,0.189217713,5600,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
153,171255EMB17,GKN AUB,253.0,GKN VLG,3.5,58.3,0.97,62.0,GKN CEL,GKN VIG,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,47.0,59.3,62.9,0.987865585,0.098376232,0.070672581,0.192404132,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
154,171255EMB17,GKN AUB,253.0,GKN VLG,3.5,58.3,0.97,62.0,GKN CEL,GKN VIG,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,48.6,58.1,61.7,0.987865585,0.098376232,0.070672581,0.192404132,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
155,171255EMB17,GKN AUB,253.0,GKN VLG,3.5,58.3,0.97,62.0,GKN CEL,GKN VIG,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,49.3,65.4,63.4,0.987865585,0.098376232,0.070672581,0.192404132,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
156,171255EMB17,GKN AUB,253.0,GKN VLG,3.5,58.3,0.97,62.0,GKN CEL,GKN VIG,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,67.0,82.8,89.2,0.987865585,0.098376232,0.070672581,0.192404132,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
157,190617EMB04,GKN AUB,,GKN AUB,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,41.0,61.0,59.0,0.967548436,0.157777896,0.066812575,0.192576463,5100,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
158,190617EMB04,GKN AUB,,GKN AUB,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,45.0,55.0,61.0,0.967548436,0.157777896,0.066812575,0.192576463,5100,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
161,231332EMB11,GKN ZUM,,GKN VIG,,,,,GKN VIG,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,68.0,99.0,89.0,0.964973502,0.546603462,0.053465395,0.195543756,6200,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,221544EHS18,GKN ZUM,,GKN VIG,,,0.99,61.0,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22,81.0,96.0,97.0,0.99999834,0.235004273,0.063013963,0.195559851,6200,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
163,221544ESL10,GKN ZUM,207.0,GKN VIG,,,,,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,30.0,83.0,83.0,0.993827371,0.235850052,0.06324075,0.19626367,6200,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
166,241200EMB04,GKN ARN,,GKN MIS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,41.23,41.23,54.36,0.996463629,0.101397755,0.072843215,0.198313623,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
167,241200EMB04,GKN ARN,,GKN MIS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,41.93,41.93,52.18,0.996463629,0.101397755,0.072843215,0.198313623,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
168,241200EMB04,GKN ARN,,GKN MIS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,43.99,43.99,55.68,0.996463629,0.101397755,0.072843215,0.198313623,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
169,241200EMB04,GKN ARN,,GKN MIS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,47.67,47.67,59.91,0.996463629,0.101397755,0.072843215,0.198313623,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170,171491ESL11,GKN LOH,208.0,GKN LOH,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,72.0,91.0,89.0,0.993359826,0.445000752,0.058091059,0.203224529,4100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,220596EMB07,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,66.0,66.0,66.0,1.0,0.339775017,0.061825612,0.204868867,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
174,220596EMB07,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,71.0,71.0,71.0,1.0,0.339775017,0.061825612,0.204868867,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
175,220596EMB07,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,73.0,73.0,71.0,1.0,0.339775017,0.061825612,0.204868867,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
176,220596EMB07,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,75.0,75.0,75.0,1.0,0.339775017,0.061825612,0.204868867,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
177,220596EMB07,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,78.0,78.0,77.0,1.0,0.339775017,0.061825612,0.204868867,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
178,130293ESL07,GKN ZUM,,GKN VIG,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,54.0,70.0,79.0,0.993305011,0.341837004,0.062200812,0.206112152,5600,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
179,220596EMB03,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,70.0,70.0,72.0,1.0,0.345694442,0.062902713,0.208438011,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
180,220596EMB03,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,70.0,70.0,77.0,1.0,0.345694442,0.062902713,0.208438011,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
181,220596EMB03,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,72.0,72.0,74.0,1.0,0.345694442,0.062902713,0.208438011,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
182,220596EMB03,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,75.0,75.0,74.0,1.0,0.345694442,0.062902713,0.208438011,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
183,220596EMB03,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,78.0,78.0,71.0,1.0,0.345694442,0.062902713,0.208438011,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
185,171491ESL03,GKN LOH,208.0,GKN LOH,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,63.0,74.0,67.0,0.993359826,0.471738995,0.061581509,0.215435445,4100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,151322EMB05,GKN BRU,68.0,GKN FIR,,,,,GKN VIG,GKN VIG,2300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,36.0,44.0,45.0,0.992373873,0.603800328,0.059060041,0.216005555,2300,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,221544ESL10,GKN ZUM,207.0,GKN VIG,,,,,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,54.0,70.0,70.0,0.993827371,0.111718446,0.080257504,0.218498818,6200,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188,220596EMB05,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,76.0,76.0,77.0,1.0,0.365820488,0.066564858,0.220573101,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
189,220596EMB05,GKN ZUM,,GKN VIG,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,82.0,82.0,80.0,1.0,0.365820488,0.066564858,0.220573101,5100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
